89	;80	;90	;1	;600	;7	;1.21386e+36
90	;80	;90	;1	;600	;7	;1.21386e+36
91	;80	;90	;1	;600	;7	;1.21386e+36
92	;80	;90	;1	;600	;7	;1.21386e+36
93	;80	;90	;1	;600	;7	;1.21386e+36
94	;80	;90	;1	;600	;7	;1.21386e+36
95	;80	;90	;1	;600	;7	;1.21386e+36
96	;80	;90	;1	;600	;7	;1.21386e+36
97	;80	;90	;1	;600	;7	;1.21386e+36
98	;80	;90	;1	;600	;7	;1.21386e+36
99	;80	;90	;1	;600	;7	;1.21386e+36
100	;80	;90	;1	;600	;7	;1.21386e+36
101	;80	;90	;1	;600	;7	;1.21386e+36
102	;80	;90	;1	;600	;7	;1.21386e+36
103	;80	;90	;1	;600	;7	;1.21386e+36
104	;80	;90	;1	;600	;7	;1.21386e+36
105	;80	;90	;1	;600	;7	;1.21386e+36
106	;80	;90	;1	;600	;7	;1.21386e+36
107	;80	;90	;1	;600	;7	;1.21386e+36
108	;80	;90	;1	;600	;7	;1.21386e+36
109	;80	;90	;1	;600	;7	;1.21386e+36
110	;80	;90	;1	;600	;7	;1.21386e+36
111	;80	;90	;1	;600	;7	;1.21386e+36
112	;80	;90	;1	;600	;7	;1.21386e+36
113	;80	;90	;1	;600	;7	;1.21386e+36
114	;80	;90	;1	;600	;7	;1.21386e+36
115	;80	;90	;1	;600	;7	;1.21386e+36
116	;80	;90	;1	;600	;7	;1.21386e+36
117	;80	;90	;1	;600	;7	;1.21386e+36
118	;80	;90	;1	;600	;7	;1.21386e+36
119	;80	;90	;1	;600	;7	;1.21386e+36
120	;80	;90	;1	;600	;7	;1.21386e+36
121	;80	;90	;1	;600	;7	;1.21386e+36
122	;80	;90	;1	;600	;7	;1.21386e+36
123	;80	;90	;1	;600	;7	;1.21386e+36
124	;80	;90	;1	;600	;7	;1.21386e+36
125	;80	;90	;1	;600	;7	;1.21386e+36
126	;80	;90	;1	;600	;7	;1.21386e+36
127	;80	;90	;1	;600	;7	;1.21386e+36
128	;80	;90	;1	;600	;7	;1.21386e+36
129	;80	;90	;1	;600	;7	;1.21386e+36
130	;80	;90	;1	;600	;7	;1.21386e+36
131	;80	;90	;1	;600	;7	;1.21386e+36
132	;80	;90	;1	;600	;7	;1.21386e+36
133	;80	;90	;1	;600	;7	;1.21386e+36
134	;80	;90	;1	;600	;7	;1.21386e+36
135	;80	;90	;1	;600	;7	;1.21386e+36
136	;80	;90	;1	;600	;7	;1.21386e+36
137	;80	;90	;1	;600	;7	;1.21386e+36
138	;80	;90	;1	;600	;7	;1.21386e+36
139	;80	;90	;1	;600	;7	;1.21386e+36
140	;80	;90	;1	;600	;7	;1.21386e+36
141	;80	;90	;1	;600	;7	;1.21386e+36
142	;80	;90	;1	;600	;7	;1.21386e+36
143	;80	;90	;1	;600	;7	;1.21386e+36
144	;80	;90	;1	;600	;7	;1.21386e+36
145	;80	;90	;1	;600	;7	;1.21386e+36
146	;80	;90	;1	;600	;7	;1.21386e+36
147	;80	;90	;1	;600	;7	;1.21386e+36
148	;80	;90	;1	;600	;7	;1.21386e+36
149	;80	;90	;1	;600	;7	;1.21386e+36
150	;80	;90	;1	;600	;7	;1.21386e+36

1	;76	;91	;2	;639	;7	;1.36423e+37
2	;79	;91	;3	;737	;8	;5.47432e+36
3	;78	;90	;3	;638	;6	;3.73211e+36
4	;80	;91	;3	;675	;7	;2.85368e+36
5	;80	;91	;3	;675	;7	;2.85368e+36
6	;80	;91	;3	;675	;7	;2.85368e+36
7	;80	;91	;3	;675	;7	;2.85368e+36
8	;80	;90	;3	;669	;7	;1.50911e+36
9	;80	;90	;3	;669	;7	;1.50911e+36
10	;80	;90	;3	;669	;7	;1.50911e+36
11	;80	;90	;3	;669	;7	;1.50911e+36
12	;80	;90	;3	;669	;7	;1.50911e+36
13	;80	;90	;3	;669	;7	;1.50911e+36
14	;80	;90	;3	;669	;7	;1.50911e+36
15	;80	;90	;3	;669	;7	;1.50911e+36
16	;80	;90	;3	;669	;7	;1.50911e+36
17	;80	;90	;3	;663	;7	;1.48216e+36
18	;80	;90	;3	;663	;7	;1.48216e+36
19	;80	;90	;3	;663	;7	;1.48216e+36
20	;80	;90	;3	;663	;7	;1.48216e+36
21	;80	;90	;3	;663	;7	;1.48216e+36
22	;80	;90	;3	;663	;7	;1.48216e+36
23	;80	;90	;3	;663	;7	;1.48216e+36
24	;80	;90	;3	;663	;7	;1.48216e+36
25	;80	;90	;3	;663	;7	;1.48216e+36
26	;80	;90	;3	;663	;7	;1.48216e+36
27	;80	;90	;3	;663	;7	;1.48216e+36
28	;80	;90	;3	;661	;7	;1.47323e+36
29	;80	;90	;3	;661	;7	;1.47323e+36
30	;80	;90	;3	;661	;7	;1.47323e+36
31	;80	;90	;3	;661	;7	;1.47323e+36
32	;80	;90	;3	;661	;7	;1.47323e+36
33	;80	;90	;3	;601	;7	;1.21791e+36
34	;80	;90	;3	;601	;7	;1.21791e+36
35	;80	;90	;3	;601	;7	;1.21791e+36
36	;80	;90	;3	;601	;7	;1.21791e+36
37	;80	;90	;3	;601	;7	;1.21791e+36
38	;80	;90	;3	;601	;7	;1.21791e+36
39	;80	;90	;3	;601	;7	;1.21791e+36
40	;80	;90	;3	;601	;7	;1.21791e+36
41	;80	;90	;3	;601	;7	;1.21791e+36
42	;80	;90	;3	;601	;7	;1.21791e+36
43	;80	;90	;3	;601	;7	;1.21791e+36
44	;80	;90	;3	;601	;7	;1.21791e+36
45	;80	;90	;3	;601	;7	;1.21791e+36
46	;80	;90	;3	;601	;7	;1.21791e+36
47	;80	;90	;3	;601	;7	;1.21791e+36
48	;80	;90	;3	;601	;7	;1.21791e+36
49	;80	;90	;3	;601	;7	;1.21791e+36
50	;80	;90	;3	;601	;7	;1.21791e+36
51	;80	;90	;3	;601	;7	;1.21791e+36
52	;80	;90	;3	;601	;7	;1.21791e+36
53	;80	;90	;3	;601	;7	;1.21791e+36
54	;80	;90	;3	;601	;7	;1.21791e+36
55	;80	;90	;3	;601	;7	;1.21791e+36
56	;80	;90	;3	;601	;7	;1.21791e+36
57	;80	;90	;3	;601	;7	;1.21791e+36
58	;80	;90	;3	;601	;7	;1.21791e+36
59	;80	;90	;3	;601	;7	;1.21791e+36
60	;80	;90	;3	;601	;7	;1.21791e+36
61	;80	;90	;3	;601	;7	;1.21791e+36
62	;80	;90	;3	;601	;7	;1.21791e+36
63	;80	;90	;3	;601	;7	;1.21791e+36
64	;80	;90	;3	;601	;7	;1.21791e+36
65	;80	;90	;3	;601	;7	;1.21791e+36
66	;80	;90	;3	;601	;7	;1.21791e+36
67	;80	;90	;3	;601	;7	;1.21791e+36
68	;80	;90	;3	;601	;7	;1.21791e+36
69	;80	;90	;3	;601	;7	;1.21791e+36
70	;80	;90	;3	;601	;7	;1.21791e+36
71	;80	;90	;3	;601	;7	;1.21791e+36
72	;80	;90	;3	;601	;7	;1.21791e+36
73	;80	;90	;3	;601	;7	;1.21791e+36
74	;80	;90	;3	;601	;7	;1.21791e+36
75	;80	;90	;3	;601	;7	;1.21791e+36
76	;80	;90	;3	;601	;7	;1.21791e+36
77	;80	;90	;3	;601	;7	;1.21791e+36
78	;80	;90	;3	;601	;7	;1.21791e+36
79	;80	;90	;3	;601	;7	;1.21791e+36
80	;80	;90	;3	;601	;7	;1.21791e+36
81	;80	;90	;3	;601	;7	;1.21791e+36
82	;80	;90	;3	;601	;7	;1.21791e+36
83	;80	;90	;3	;601	;7	;1.21791e+36
84	;80	;90	;3	;601	;7	;1.21791e+36
85	;80	;90	;3	;601	;7	;1.21791e+36
86	;80	;90	;3	;601	;7	;1.21791e+36
87	;80	;90	;3	;601	;7	;1.21791e+36
88	;80	;90	;3	;601	;7	;1.21791e+36
89	;80	;90	;3	;601	;7	;1.21791e+36
90	;80	;90	;3	;601	;7	;1.21791e+36
91	;80	;90	;3	;601	;7	;1.21791e+36
92	;80	;90	;3	;601	;7	;1.21791e+36
93	;80	;90	;3	;601	;7	;1.21791e+36
94	;80	;90	;3	;601	;7	;1.21791e+36
95	;80	;90	;3	;601	;7	;1.21791e+36
96	;80	;90	;3	;601	;7	;1.21791e+36
97	;80	;90	;3	;601	;7	;1.21791e+36
98	;80	;90	;3	;601	;7	;1.21791e+36
99	;80	;90	;3	;601	;7	;1.21791e+36
100	;80	;90	;3	;601	;7	;1.21791e+36
101	;80	;90	;3	;601	;7	;1.21791e+36
102	;80	;90	;3	;601	;7	;1.21791e+36
103	;80	;90	;3	;601	;7	;1.21791e+36
104	;80	;90	;3	;601	;7	;1.21791e+36
105	;80	;90	;3	;601	;7	;1.21791e+36
106	;80	;90	;3	;601	;7	;1.21791e+36
107	;80	;90	;3	;601	;7	;1.21791e+36
108	;80	;90	;3	;601	;7	;1.21791e+36
109	;80	;90	;3	;601	;7	;1.21791e+36
110	;80	;90	;3	;601	;7	;1.21791e+36
111	;80	;90	;3	;601	;7	;1.21791e+36
112	;80	;90	;3	;601	;7	;1.21791e+36
113	;80	;90	;3	;601	;7	;1.21791e+36
114	;80	;90	;3	;601	;7	;1.21791e+36
115	;80	;90	;3	;601	;7	;1.21791e+36
116	;80	;90	;3	;601	;7	;1.21791e+36
117	;80	;90	;3	;601	;7	;1.21791e+36
118	;80	;90	;3	;601	;7	;1.21791e+36
119	;80	;90	;3	;601	;7	;1.21791e+36
120	;80	;90	;3	;601	;7	;1.21791e+36
121	;80	;90	;3	;601	;7	;1.21791e+36
122	;80	;90	;3	;601	;7	;1.21791e+36
123	;80	;90	;3	;601	;7	;1.21791e+36
124	;80	;90	;3	;601	;7	;1.21791e+36
125	;80	;90	;3	;601	;7	;1.21791e+36
126	;80	;90	;3	;601	;7	;1.21791e+36
127	;80	;90	;3	;601	;7	;1.21791e+36
128	;80	;90	;3	;601	;7	;1.21791e+36
129	;80	;90	;3	;601	;7	;1.21791e+36
130	;80	;90	;3	;601	;7	;1.21791e+36
131	;80	;90	;3	;601	;7	;1.21791e+36
132	;80	;90	;3	;601	;7	;1.21791e+36
133	;80	;90	;3	;601	;7	;1.21791e+36
134	;80	;90	;3	;601	;7	;1.21791e+36
135	;80	;90	;3	;601	;7	;1.21791e+36
136	;80	;90	;3	;601	;7	;1.21791e+36
137	;80	;90	;3	;601	;7	;1.21791e+36
138	;80	;90	;3	;601	;7	;1.21791e+36
139	;80	;90	;3	;601	;7	;1.21791e+36
140	;80	;90	;3	;601	;7	;1.21791e+36
141	;80	;90	;3	;601	;7	;1.21791e+36
142	;80	;90	;3	;600	;8	;1.21386e+36
143	;80	;90	;3	;600	;8	;1.21386e+36
144	;80	;90	;3	;600	;8	;1.21386e+36
145	;80	;90	;3	;600	;8	;1.21386e+36
146	;80	;90	;3	;600	;8	;1.21386e+36
147	;80	;90	;3	;600	;8	;1.21386e+36
148	;80	;90	;3	;600	;8	;1.21386e+36
149	;80	;90	;3	;600	;8	;1.21386e+36
150	;80	;90	;3	;600	;8	;1.21386e+36

1	;78	;91	;2	;611	;4	;5.80527e+36
2	;79	;90	;1	;878	;2	;4.3948e+36
3	;79	;90	;1	;662	;4	;2.49843e+36
4	;79	;90	;1	;662	;4	;2.49843e+36
5	;79	;90	;1	;662	;4	;2.49843e+36
6	;79	;90	;1	;662	;4	;2.49843e+36
7	;79	;90	;1	;662	;4	;2.49843e+36
8	;80	;90	;1	;663	;4	;1.48216e+36
9	;80	;90	;1	;662	;4	;1.47769e+36
10	;80	;90	;1	;657	;4	;1.45545e+36
11	;80	;90	;1	;649	;4	;1.42022e+36
12	;80	;90	;1	;649	;4	;1.42022e+36
13	;80	;90	;1	;649	;4	;1.42022e+36
14	;80	;90	;1	;649	;4	;1.42022e+36
15	;80	;90	;1	;646	;4	;1.40712e+36
16	;80	;90	;1	;644	;4	;1.39843e+36
17	;80	;90	;1	;643	;4	;1.39409e+36
18	;80	;90	;1	;642	;4	;1.38975e+36
19	;80	;90	;1	;640	;4	;1.38111e+36
20	;80	;90	;1	;637	;4	;1.36819e+36
21	;80	;90	;1	;634	;4	;1.35533e+36
22	;80	;90	;3	;613	;5	;1.26703e+36
23	;80	;90	;3	;613	;5	;1.26703e+36
24	;80	;90	;3	;613	;5	;1.26703e+36
25	;80	;90	;3	;613	;5	;1.26703e+36
26	;80	;90	;3	;613	;5	;1.26703e+36
27	;80	;90	;3	;613	;5	;1.26703e+36
28	;80	;90	;3	;610	;5	;1.25466e+36
29	;80	;90	;3	;608	;5	;1.24645e+36
30	;80	;90	;3	;604	;5	;1.2301e+36
31	;80	;90	;3	;604	;5	;1.2301e+36
32	;80	;90	;3	;604	;5	;1.2301e+36
33	;80	;90	;3	;604	;5	;1.2301e+36
34	;80	;90	;3	;603	;5	;1.22603e+36
35	;80	;90	;3	;603	;5	;1.22603e+36
36	;80	;90	;3	;600	;5	;1.21386e+36
37	;80	;90	;3	;600	;5	;1.21386e+36
38	;80	;90	;3	;600	;5	;1.21386e+36
39	;80	;90	;3	;600	;5	;1.21386e+36
40	;80	;90	;3	;600	;5	;1.21386e+36
41	;80	;90	;3	;600	;5	;1.21386e+36
42	;80	;90	;3	;600	;5	;1.21386e+36
43	;80	;90	;3	;600	;5	;1.21386e+36
44	;80	;90	;3	;600	;5	;1.21386e+36
45	;80	;90	;3	;600	;5	;1.21386e+36
46	;80	;90	;3	;600	;5	;1.21386e+36
47	;80	;90	;3	;600	;5	;1.21386e+36
48	;80	;90	;3	;600	;5	;1.21386e+36
49	;80	;90	;3	;600	;5	;1.21386e+36
50	;80	;90	;3	;600	;5	;1.21386e+36
51	;80	;90	;3	;600	;5	;1.21386e+36
52	;80	;90	;3	;600	;5	;1.21386e+36
53	;80	;90	;3	;600	;5	;1.21386e+36
54	;80	;90	;3	;600	;5	;1.21386e+36
55	;80	;90	;3	;600	;5	;1.21386e+36
56	;80	;90	;3	;600	;5	;1.21386e+36
57	;80	;90	;3	;600	;5	;1.21386e+36
58	;80	;90	;3	;600	;5	;1.21386e+36
59	;80	;90	;3	;600	;5	;1.21386e+36
60	;80	;90	;3	;600	;5	;1.21386e+36
61	;80	;90	;3	;600	;5	;1.21386e+36
62	;80	;90	;3	;600	;5	;1.21386e+36
63	;80	;90	;3	;600	;5	;1.21386e+36
64	;80	;90	;3	;600	;5	;1.21386e+36
65	;80	;90	;3	;600	;5	;1.21386e+36
66	;80	;90	;3	;600	;5	;1.21386e+36
67	;80	;90	;3	;600	;5	;1.21386e+36
68	;80	;90	;3	;600	;5	;1.21386e+36
69	;80	;90	;3	;600	;5	;1.21386e+36
70	;80	;90	;3	;600	;5	;1.21386e+36
71	;80	;90	;3	;600	;5	;1.21386e+36
72	;80	;90	;3	;600	;5	;1.21386e+36
73	;80	;90	;3	;600	;5	;1.21386e+36
74	;80	;90	;3	;600	;5	;1.21386e+36
75	;80	;90	;3	;600	;5	;1.21386e+36
76	;80	;90	;3	;600	;5	;1.21386e+36
77	;80	;90	;3	;600	;5	;1.21386e+36
78	;80	;90	;3	;600	;5	;1.21386e+36
79	;80	;90	;3	;600	;5	;1.21386e+36
80	;80	;90	;3	;600	;5	;1.21386e+36
81	;80	;90	;3	;600	;5	;1.21386e+36
82	;80	;90	;3	;600	;5	;1.21386e+36
83	;80	;90	;3	;600	;5	;1.21386e+36
84	;80	;90	;3	;600	;5	;1.21386e+36
85	;80	;90	;3	;600	;5	;1.21386e+36
86	;80	;90	;3	;600	;5	;1.21386e+36
87	;80	;90	;3	;600	;5	;1.21386e+36
88	;80	;90	;3	;600	;5	;1.21386e+36
89	;80	;90	;3	;600	;5	;1.21386e+36
90	;80	;90	;3	;600	;5	;1.21386e+36
91	;80	;90	;3	;600	;5	;1.21386e+36
92	;80	;90	;3	;600	;5	;1.21386e+36
93	;80	;90	;3	;600	;5	;1.21386e+36
94	;80	;90	;3	;600	;5	;1.21386e+36
95	;80	;90	;3	;600	;5	;1.21386e+36
96	;80	;90	;3	;600	;5	;1.21386e+36
97	;80	;90	;3	;600	;5	;1.21386e+36
98	;80	;90	;3	;600	;5	;1.21386e+36
99	;80	;90	;3	;600	;5	;1.21386e+36
100	;80	;90	;3	;600	;5	;1.21386e+36
101	;80	;90	;3	;600	;5	;1.21386e+36
102	;80	;90	;3	;600	;5	;1.21386e+36
103	;80	;90	;3	;600	;5	;1.21386e+36
104	;80	;90	;3	;600	;5	;1.21386e+36
105	;80	;90	;3	;600	;5	;1.21386e+36
106	;80	;90	;3	;600	;5	;1.21386e+36
107	;80	;90	;3	;600	;5	;1.21386e+36
108	;80	;90	;3	;600	;5	;1.21386e+36
109	;80	;90	;3	;600	;5	;1.21386e+36
110	;80	;90	;3	;600	;5	;1.21386e+36
111	;80	;90	;3	;600	;5	;1.21386e+36
112	;80	;90	;3	;600	;5	;1.21386e+36
113	;80	;90	;3	;600	;5	;1.21386e+36
114	;80	;90	;3	;600	;5	;1.21386e+36
115	;80	;90	;3	;600	;5	;1.21386e+36
116	;80	;90	;3	;600	;5	;1.21386e+36
117	;80	;90	;3	;600	;5	;1.21386e+36
118	;80	;90	;3	;600	;5	;1.21386e+36
119	;80	;90	;3	;600	;5	;1.21386e+36
120	;80	;90	;3	;600	;5	;1.21386e+36
121	;80	;90	;3	;600	;5	;1.21386e+36
122	;80	;90	;3	;600	;5	;1.21386e+36
123	;80	;90	;3	;600	;5	;1.21386e+36
124	;80	;90	;3	;600	;5	;1.21386e+36
125	;80	;90	;3	;600	;5	;1.21386e+36
126	;80	;90	;3	;600	;5	;1.21386e+36
127	;80	;90	;3	;600	;5	;1.21386e+36
128	;80	;90	;3	;600	;5	;1.21386e+36
129	;80	;90	;3	;600	;5	;1.21386e+36
130	;80	;90	;3	;600	;5	;1.21386e+36
131	;80	;90	;3	;600	;5	;1.21386e+36
132	;80	;90	;3	;600	;5	;1.21386e+36
133	;80	;90	;3	;600	;5	;1.21386e+36
134	;80	;90	;3	;600	;5	;1.21386e+36
135	;80	;90	;3	;600	;5	;1.21386e+36
136	;80	;90	;3	;600	;5	;1.21386e+36
137	;80	;90	;3	;600	;5	;1.21386e+36
138	;80	;90	;3	;600	;5	;1.21386e+36
139	;80	;90	;3	;600	;5	;1.21386e+36
140	;80	;90	;3	;600	;5	;1.21386e+36
141	;80	;90	;3	;600	;5	;1.21386e+36
142	;80	;90	;3	;600	;5	;1.21386e+36
143	;80	;90	;3	;600	;5	;1.21386e+36
144	;80	;90	;3	;600	;5	;1.21386e+36
145	;80	;90	;3	;600	;5	;1.21386e+36
146	;80	;90	;3	;600	;5	;1.21386e+36
147	;80	;90	;3	;600	;5	;1.21386e+36
148	;80	;90	;3	;600	;5	;1.21386e+36
149	;80	;90	;3	;600	;5	;1.21386e+36
150	;80	;90	;3	;600	;5	;1.21386e+36

1	;79	;90	;2	;829	;9	;3.91796e+36
2	;80	;90	;3	;916	;9	;2.82917e+36
3	;80	;90	;3	;916	;9	;2.82917e+36
4	;80	;90	;3	;916	;9	;2.82917e+36
5	;80	;90	;3	;916	;9	;2.82917e+36
6	;80	;90	;3	;916	;9	;2.82917e+36
7	;80	;90	;3	;905	;9	;2.76163e+36
8	;80	;90	;3	;905	;9	;2.76163e+36
9	;80	;90	;3	;905	;9	;2.76163e+36
10	;80	;90	;3	;904	;9	;2.75553e+36
11	;80	;90	;3	;898	;9	;2.71907e+36
12	;80	;90	;3	;885	;5	;2.64091e+36
13	;80	;90	;3	;881	;9	;2.61709e+36
14	;80	;90	;3	;876	;9	;2.58747e+36
15	;80	;90	;3	;875	;9	;2.58157e+36
16	;80	;90	;3	;875	;9	;2.58157e+36
17	;80	;90	;3	;872	;9	;2.5639e+36
18	;80	;90	;3	;856	;9	;2.47067e+36
19	;80	;90	;3	;851	;9	;2.44189e+36
20	;80	;90	;3	;842	;9	;2.39052e+36
21	;80	;90	;3	;831	;9	;2.32846e+36
22	;80	;90	;3	;823	;9	;2.28385e+36
23	;80	;90	;3	;800	;9	;2.15798e+36
24	;80	;90	;3	;785	;9	;2.07782e+36
25	;80	;90	;3	;754	;9	;1.91695e+36
26	;80	;90	;3	;751	;9	;1.90172e+36
27	;80	;90	;3	;751	;9	;1.90172e+36
28	;80	;90	;3	;732	;9	;1.80672e+36
29	;80	;90	;3	;671	;9	;1.51814e+36
30	;80	;90	;3	;634	;9	;1.35533e+36
31	;80	;90	;3	;634	;9	;1.35533e+36
32	;80	;90	;3	;634	;9	;1.35533e+36
33	;80	;90	;3	;634	;9	;1.35533e+36
34	;80	;90	;3	;633	;9	;1.35106e+36
35	;80	;90	;3	;632	;9	;1.3468e+36
36	;80	;90	;3	;613	;9	;1.26703e+36
37	;80	;90	;3	;613	;9	;1.26703e+36
38	;80	;90	;3	;613	;9	;1.26703e+36
39	;80	;90	;3	;612	;9	;1.2629e+36
40	;80	;90	;3	;604	;9	;1.2301e+36
41	;80	;90	;3	;601	;9	;1.21791e+36
42	;80	;90	;3	;601	;9	;1.21791e+36
43	;80	;90	;3	;601	;9	;1.21791e+36
44	;80	;90	;3	;601	;9	;1.21791e+36
45	;80	;90	;3	;601	;9	;1.21791e+36
46	;80	;90	;3	;600	;9	;1.21386e+36
47	;80	;90	;3	;600	;9	;1.21386e+36
48	;80	;90	;3	;600	;9	;1.21386e+36
49	;80	;90	;3	;600	;9	;1.21386e+36
50	;80	;90	;3	;600	;9	;1.21386e+36
51	;80	;90	;3	;600	;9	;1.21386e+36
52	;80	;90	;3	;600	;9	;1.21386e+36
53	;80	;90	;3	;600	;9	;1.21386e+36
54	;80	;90	;3	;600	;9	;1.21386e+36
55	;80	;90	;3	;600	;9	;1.21386e+36
56	;80	;90	;3	;600	;9	;1.21386e+36
57	;80	;90	;3	;600	;9	;1.21386e+36
58	;80	;90	;3	;600	;9	;1.21386e+36
59	;80	;90	;3	;600	;9	;1.21386e+36
60	;80	;90	;3	;600	;9	;1.21386e+36
61	;80	;90	;3	;600	;9	;1.21386e+36
62	;80	;90	;3	;600	;9	;1.21386e+36
63	;80	;90	;3	;600	;9	;1.21386e+36
64	;80	;90	;3	;600	;9	;1.21386e+36
65	;80	;90	;3	;600	;9	;1.21386e+36
66	;80	;90	;3	;600	;9	;1.21386e+36
67	;80	;90	;3	;600	;9	;1.21386e+36
68	;80	;90	;3	;600	;9	;1.21386e+36
69	;80	;90	;3	;600	;9	;1.21386e+36
70	;80	;90	;3	;600	;9	;1.21386e+36
71	;80	;90	;3	;600	;9	;1.21386e+36
72	;80	;90	;3	;600	;9	;1.21386e+36
73	;80	;90	;3	;600	;9	;1.21386e+36
74	;80	;90	;3	;600	;9	;1.21386e+36
75	;80	;90	;3	;600	;9	;1.21386e+36
76	;80	;90	;3	;600	;9	;1.21386e+36
77	;80	;90	;3	;600	;9	;1.21386e+36
78	;80	;90	;3	;600	;9	;1.21386e+36
79	;80	;90	;3	;600	;9	;1.21386e+36
80	;80	;90	;3	;600	;9	;1.21386e+36
81	;80	;90	;3	;600	;9	;1.21386e+36
82	;80	;90	;3	;600	;9	;1.21386e+36
83	;80	;90	;3	;600	;9	;1.21386e+36
84	;80	;90	;3	;600	;9	;1.21386e+36
85	;80	;90	;3	;600	;9	;1.21386e+36
86	;80	;90	;3	;600	;9	;1.21386e+36
87	;80	;90	;3	;600	;9	;1.21386e+36
88	;80	;90	;3	;600	;9	;1.21386e+36
89	;80	;90	;3	;600	;9	;1.21386e+36
90	;80	;90	;3	;600	;9	;1.21386e+36
91	;80	;90	;3	;600	;9	;1.21386e+36
92	;80	;90	;3	;600	;9	;1.21386e+36
93	;80	;90	;3	;600	;9	;1.21386e+36
94	;80	;90	;3	;600	;9	;1.21386e+36
95	;80	;90	;3	;600	;9	;1.21386e+36
96	;80	;90	;3	;600	;9	;1.21386e+36
97	;80	;90	;3	;600	;9	;1.21386e+36
98	;80	;90	;3	;600	;9	;1.21386e+36
99	;80	;90	;3	;600	;9	;1.21386e+36
100	;80	;90	;3	;600	;9	;1.21386e+36
101	;80	;90	;3	;600	;9	;1.21386e+36
102	;80	;90	;3	;600	;9	;1.21386e+36
103	;80	;90	;3	;600	;9	;1.21386e+36
104	;80	;90	;3	;600	;9	;1.21386e+36
105	;80	;90	;3	;600	;9	;1.21386e+36
106	;80	;90	;3	;600	;9	;1.21386e+36
107	;80	;90	;3	;600	;9	;1.21386e+36
108	;80	;90	;3	;600	;9	;1.21386e+36
109	;80	;90	;3	;600	;9	;1.21386e+36
110	;80	;90	;3	;600	;9	;1.21386e+36
111	;80	;90	;3	;600	;9	;1.21386e+36
112	;80	;90	;3	;600	;9	;1.21386e+36
113	;80	;90	;3	;600	;9	;1.21386e+36
114	;80	;90	;3	;600	;9	;1.21386e+36
115	;80	;90	;3	;600	;9	;1.21386e+36
116	;80	;90	;3	;600	;9	;1.21386e+36
117	;80	;90	;3	;600	;9	;1.21386e+36
118	;80	;90	;3	;600	;9	;1.21386e+36
119	;80	;90	;3	;600	;9	;1.21386e+36
120	;80	;90	;3	;600	;9	;1.21386e+36
121	;80	;90	;3	;600	;9	;1.21386e+36
122	;80	;90	;3	;600	;9	;1.21386e+36
123	;80	;90	;3	;600	;9	;1.21386e+36
124	;80	;90	;3	;600	;9	;1.21386e+36
125	;80	;90	;3	;600	;9	;1.21386e+36
126	;80	;90	;3	;600	;9	;1.21386e+36
127	;80	;90	;3	;600	;9	;1.21386e+36
128	;80	;90	;3	;600	;9	;1.21386e+36
129	;80	;90	;3	;600	;9	;1.21386e+36
130	;80	;90	;3	;600	;9	;1.21386e+36
131	;80	;90	;3	;600	;9	;1.21386e+36
132	;80	;90	;3	;600	;9	;1.21386e+36
133	;80	;90	;3	;600	;9	;1.21386e+36
134	;80	;90	;3	;600	;9	;1.21386e+36
135	;80	;90	;3	;600	;9	;1.21386e+36
136	;80	;90	;3	;600	;9	;1.21386e+36
137	;80	;90	;3	;600	;9	;1.21386e+36
138	;80	;90	;3	;600	;9	;1.21386e+36
139	;80	;90	;3	;600	;9	;1.21386e+36
140	;80	;90	;3	;600	;9	;1.21386e+36
141	;80	;90	;3	;600	;9	;1.21386e+36
142	;80	;90	;3	;600	;9	;1.21386e+36
143	;80	;90	;3	;600	;9	;1.21386e+36
144	;80	;90	;3	;600	;9	;1.21386e+36
145	;80	;90	;3	;600	;9	;1.21386e+36
146	;80	;90	;3	;600	;9	;1.21386e+36
147	;80	;90	;3	;600	;9	;1.21386e+36
148	;80	;90	;3	;600	;9	;1.21386e+36
149	;80	;90	;3	;600	;9	;1.21386e+36
150	;80	;90	;3	;600	;9	;1.21386e+36

1	;80	;91	;1	;639	;7	;2.5574e+36
2	;80	;91	;1	;639	;7	;2.5574e+36
3	;80	;91	;1	;639	;7	;2.5574e+36
4	;80	;91	;1	;639	;7	;2.5574e+36
5	;80	;91	;1	;639	;7	;2.5574e+36
6	;80	;90	;1	;850	;8	;2.43616e+36
7	;80	;90	;1	;850	;8	;2.43616e+36
8	;80	;90	;1	;850	;8	;2.43616e+36
9	;80	;90	;1	;850	;8	;2.43616e+36
10	;80	;90	;1	;850	;8	;2.43616e+36
11	;80	;90	;1	;850	;8	;2.43616e+36
12	;80	;90	;1	;850	;8	;2.43616e+36
13	;80	;90	;1	;839	;8	;2.37351e+36
14	;80	;90	;1	;802	;8	;2.16878e+36
15	;80	;90	;1	;785	;8	;2.07782e+36
16	;80	;90	;1	;784	;8	;2.07252e+36
17	;80	;90	;1	;784	;8	;2.07252e+36
18	;80	;90	;1	;784	;8	;2.07252e+36
19	;80	;90	;1	;784	;8	;2.07252e+36
20	;80	;90	;1	;784	;8	;2.07252e+36
21	;80	;90	;1	;784	;8	;2.07252e+36
22	;80	;90	;1	;784	;8	;2.07252e+36
23	;80	;90	;1	;600	;9	;1.21386e+36
24	;80	;90	;1	;600	;9	;1.21386e+36
25	;80	;90	;1	;600	;9	;1.21386e+36
26	;80	;90	;1	;600	;9	;1.21386e+36
