387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.655	;498.517	;2.43066	;72.6898	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
387.104	;499.195	;2.4275	;72.5299	;
147.699	;397.941	;4.97051	;97.6374	;
147.699	;397.941	;4.97051	;97.6374	;
147.699	;397.941	;4.97051	;97.6374	;
147.699	;397.941	;4.97051	;97.6374	;
147.699	;397.941	;4.97051	;97.6374	;
211.196	;396.691	;4.11633	;110.673	;
211.196	;396.691	;4.11633	;110.673	;
211.196	;396.691	;4.11633	;110.673	;
211.196	;396.691	;4.11633	;110.673	;
211.196	;396.691	;4.11633	;110.673	;
211.196	;396.691	;4.11633	;110.673	;
162.922	;99.4958	;3.83223	;119.437	;
162.922	;99.4958	;3.83223	;119.437	;
162.922	;99.4958	;3.83223	;119.437	;
162.922	;99.4958	;3.83223	;119.437	;
162.922	;99.4958	;3.83223	;119.437	;
162.922	;99.4958	;3.83223	;119.437	;
162.922	;99.4958	;3.83223	;119.437	;
162.922	;99.4958	;3.83223	;119.437	;
162.922	;99.4958	;3.83223	;119.437	;
162.922	;99.4958	;3.83223	;119.437	;
162.922	;99.4958	;3.83223	;119.437	;
158.428	;78.0544	;3.59004	;118.142	;
144.93	;72.9778	;2.98373	;118.664	;
144.93	;72.9778	;2.98373	;118.664	;
144.93	;72.9778	;2.98373	;118.664	;
144.93	;72.9778	;2.98373	;118.664	;
144.93	;72.9778	;2.98373	;118.664	;
144.93	;72.9778	;2.98373	;118.664	;
144.93	;72.9778	;2.98373	;118.664	;
144.93	;72.9778	;2.98373	;118.664	;
144.93	;72.9778	;2.98373	;118.664	;
144.93	;72.9778	;2.98373	;118.664	;
144.93	;72.9778	;2.98373	;118.664	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
133.751	;75.4197	;2.83033	;115.848	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
136.413	;40.3257	;2.779	;112.984	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
137.052	;41.6225	;2.68005	;117.503	;
162.011	;20.5932	;2.7513	;110.902	;
162.011	;20.5932	;2.7513	;110.902	;
162.011	;20.5932	;2.7513	;110.902	;
162.011	;20.5932	;2.7513	;110.902	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
184.887	;8.28248	;2.69265	;110.656	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
10.1985	;38.4668	;3.37132	;79.8692	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
0.288895	;32.0493	;4.28788	;83.8882	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
1.03719	;32.3036	;3.98449	;83.9275	;
430.477	;374.361	;4.11559	;86.7233	;
430.477	;374.361	;4.11559	;86.7233	;
374.765	;359.53	;3.71255	;74.277	;
374.765	;359.53	;3.71255	;74.277	;
374.765	;359.53	;3.71255	;74.277	;
390.363	;343.771	;3.10429	;74.3991	;
390.363	;343.771	;3.10429	;74.3991	;
390.363	;343.771	;3.10429	;74.3991	;
390.363	;343.771	;3.10429	;74.3991	;
498.313	;490.756	;2.61615	;75.819	;
498.313	;490.756	;2.61615	;75.819	;
498.313	;490.756	;2.61615	;75.819	;
498.313	;490.756	;2.61615	;75.819	;
498.313	;490.756	;2.61615	;75.819	;
498.313	;490.756	;2.61615	;75.819	;
498.313	;490.756	;2.61615	;75.819	;
498.313	;490.756	;2.61615	;75.819	;
498.313	;490.756	;2.61615	;75.819	;
498.313	;490.756	;2.61615	;75.819	;
498.313	;490.756	;2.61615	;75.819	;
498.313	;490.756	;2.61615	;75.819	;
10.335	;3.47332	;4.83641	;110.119	;
10.335	;3.47332	;4.83641	;110.119	;
10.335	;3.47332	;4.83641	;110.119	;
10.335	;3.47332	;4.83641	;110.119	;
10.335	;3.47332	;4.83641	;110.119	;
10.335	;3.47332	;4.83641	;110.119	;
10.335	;3.47332	;4.83641	;110.119	;
10.335	;3.47332	;4.83641	;110.119	;
10.335	;3.47332	;4.83641	;110.119	;
10.335	;3.47332	;4.83641	;110.119	;
10.335	;3.47332	;4.83641	;110.119	;
10.335	;3.47332	;4.83641	;110.119	;
